alias,activities,address,venue_id,venue_name,location_name,display_rating_total,display_rating_average
one-lagree-dallas,"Low-credit livestreams,Pilates,Strength Training,Yoga","Address(address_line0=null, address_line1=3858 Oak Lawn Ave, address_line2=Suite 440, city=Dallas, state=TX, zip_code=75219)",36245,One Lagree,Highland Park,5000+,4.8889832
sweat-chevy-chase-lexington,"Yoga,Strength Training","Address(address_line0=, address_line1=867 E High St, address_line2=, city=Lexington, state=KY, zip_code=40502)",48335,SWEAT ,,5000+,4.8788586
cycle614-columbus,Cycling,"Address(address_line0=null, address_line1=1636 Northwest Blvd, address_line2=null, city=Columbus, state=OH, zip_code=43212)",29386,Cycle614,Tri-Village,5000+,4.8225293
zengo-cycle-hyatt-regency-bethesda-indoor-pop-up,Cycling,"Address(address_line0=null, address_line1=7400 Wisconsin Ave, address_line2=null, city=Bethesda, state=null, zip_code=20814)",23746,Zengo Cycle,Bethesda / Chevy Chase,5000+,4.8559446
lotus-house-of-yoga-aksarben-village-omaha,"Low-credit livestreams,Barre,Pilates,Strength Training,Yoga,Cycling,Livestream yoga","Address(address_line0=, address_line1=6706 Frances Street , address_line2=, city=Omaha , state=NE, zip_code=68106)",44398,Lotus House of Yoga ,,5000+,4.870937
motion-fitness-group-irvine,"Free livestreams,Low-credit livestreams,Strength Training","Address(address_line0=, address_line1=2737 Campus Dr, address_line2=, city=Irvine, state=CA, zip_code=92612)",37294,Motion Fitness Group,Irvine,5000+,4.9248548
trufusion-scottsdale,"Yoga,Strength Training","Address(address_line0=, address_line1=14202 N Scottsdale Rd, address_line2=, city=Scottsdale, state=AZ, zip_code=85254)",38661,TruFusion ,Central Scottsdale,5000+,4.8420463
hypehouse-missoula,"Livestream HIIT,Cycling","Address(address_line0=, address_line1=140 North Higgins Avenue Suite 103, address_line2=, city=Missoula, state=MT, zip_code=59802)",52411,HypeHouse,Heart of Missoula,1000+,4.927934
revolution-indoor-cycling-llc-buffalo,"Rowing,Boxing,Pilates,Strength Training,Cycling,Running","Address(address_line0=, address_line1=1716 Main Street, address_line2=, city=Buffalo, state=NY, zip_code=14209)",45106,"Revolution Indoor Cycling, LLC",,5000+,4.869192
zen-yoga-garage-chicago,"Barre,Strength Training,Yoga,Prenatal,Livestream yoga","Address(address_line0=null, address_line1=1845 N Milwaukee Ave, address_line2=, city=Chicago, state=IL, zip_code=60647)",23492,Zen Yoga Garage,Bucktown,5000+,4.8072915
mecka-fitness-pittsburgh,"Strength Training,Cycling","Address(address_line0=, address_line1=439 Washington Rd, address_line2=, city=Pittsburgh, state=PA, zip_code=15228)",36988,Mecka Fitness,Mt. Lebanon,5000+,4.865784
cyc-outdoors-at-the-marriott-marquis-new-york,Cycling,"Address(address_line0=null, address_line1=1535 Broadway, address_line2=null, city=New York, state=NY, zip_code=10036)",36241,Cyc Outdoors,Upper East Side,5000+,4.7886567
kinship-yoga-los-angeles,"Low-credit livestreams,Aerial,Boxing,Pilates,Meditation,Yoga,Prenatal,Livestream yoga","Address(address_line0=null, address_line1=5612 N Figueroa St, address_line2=, city=Los Angeles, state=CA, zip_code=90042)",26169,Kinship Yoga,Highland Park,5000+,4.8478827
yoga-joint-davie,Yoga,"Address(address_line0=, address_line1=8192 W State Rd 84, address_line2=, city=Davie, state=FL, zip_code=33324)",39393,Yoga Joint ,Davie,5000+,4.880056
origins-naturopathic-health-seattle,"Low-credit livestreams,Massage,Sports recovery","Address(address_line0=, address_line1=1100 Northwest 50th Street, address_line2=Suite 4, city=Seattle, state=WA, zip_code=98107)",64481,Origins Naturopathic Health,Ballard,100+,4.9106145
sweat-health-fitness-oakland,"Low-credit livestreams,Livestream HIIT,Cycling","Address(address_line0=null, address_line1=5410 College Ave, address_line2=, city=Oakland, state=CA, zip_code=94618)",23834,Sweat Health + Fitness,Oakland,5000+,4.87766
cyclebar-uptown-dallas,Cycling,"Address(address_line0=, address_line1=2020 Cedar Springs Rd, address_line2=, city=Dallas, state=TX, zip_code=75201)",38065,CycleBar,Uptown / West Village,5000+,4.879331
elevated-sauna-and-cryotherapy-studio-henderson,"Cryotherapy,Massage,Sauna","Address(address_line0=, address_line1=4500 E Sunset Rd., address_line2=#4, city=Henderson, state=NV, zip_code=89014)",67319,Elevated Sauna & Cryotherapy Studio,Henderson,500+,4.9407406
barrys-midtown-miami,"Strength Training,Running","Address(address_line0=The Shops at Midtown Miami, address_line1=3250 NE 1st Ave, address_line2=#105,, city=Miami, state=FL, zip_code=33137)",36305,Barry's ,Wynwood / Edgewater,5000+,4.912761
solidcore-miami,"Dance,Pilates,Strength Training","Address(address_line0=, address_line1=135 NE 32nd St, address_line2=, city=Miami, state=FL, zip_code=33127)",39579,[solidcore],Wynwood / Edgewater,5000+,4.903192
cyclebar-lohi-denver,"Free,Cycling","Address(address_line0=, address_line1=1230 W 38th Ave, address_line2=, city=Denver, state=CO, zip_code=80211)",37715,CycleBar,Highlands,5000+,4.8739014
cyclebar-mequon,Cycling,"Address(address_line0=, address_line1=11104 N Port Washington Rd, address_line2=, city=Mequon, state=WI, zip_code=53092)",37979,CycleBar,Mequon,1000+,4.8735433
union-ryde-tustin-kuva,Cycling,"Address(address_line0=, address_line1=2473 Park Ave., address_line2=, city=Tustin, state=CA, zip_code=92782)",51549,Union RYDE,Tustin,1000+,4.858017
cyclebar-mccormick-ranch-scottsdale,Cycling,"Address(address_line0=, address_line1=7001 N Scottsdale Rd., address_line2=, city=Scottsdale, state=AZ, zip_code=85253)",62682,CycleBar,Scottsdale,1000+,4.9002886
flexation-oakland-park,Massage,"Address(address_line0=, address_line1=222 Northwest 45th Street, address_line2=, city=Oakland Park, state=FL, zip_code=33309)",57857,Flexation,Oakland Park,100+,4.8851066
nvo-you-miami-beach,Sports recovery,"Address(address_line0=, address_line1=6992 Indian Creek Drive, address_line2=, city=Miami Beach, state=FL, zip_code=33141)",53754,Nüvo You,North Beach,100+,4.87234
third-eye-tribe-a-lagree-studio-atlanta,"Pilates,Strength Training","Address(address_line0=, address_line1=2140 Peachtree Rd #230, address_line2=, city=Atlanta, state=GA, zip_code=30309)",49575,Third Eye Tribe: A Lagree Studio,Buckhead,5000+,4.923002
barre3-tulsa,"Low-credit livestreams,Livestream barre,Barre","Address(address_line0=, address_line1=3419 South Peoria Avenue, address_line2=, city=Tulsa, state=OK, zip_code=74105)",46516,barre3,,5000+,4.900238
jibe-cycling-studio-portland-sbxr,Cycling,"Address(address_line0=, address_line1=20 Free Street, address_line2=, city=Portland, state=ME, zip_code=04101)",56329,Jibe Cycling Studio,,1000+,4.8862667
compass-fitness-denver,"Low-credit livestreams,Rowing,Boxing,Barre,Livestream HIIT,Pilates,Strength Training,Yoga","Address(address_line0=, address_line1=2059 S Broadway, address_line2=, city=Denver, state=CO, zip_code=80210)",40403,Compass Fitness,Platt Park,5000+,4.905735
pure-sweat-float-studio-belle-meade-nashville,"Float,Sauna","Address(address_line0=, address_line1=6021 Highway 100, address_line2=, city=Nashville, state=TN, zip_code=37205)",48174,Pure Sweat + Float Studio,Belle Meade,1000+,4.9284673
ahana-yoga-miami,Yoga,"Address(address_line0=null, address_line1=3806 NE 1st Ave, address_line2=null, city=Miami, state=FL, zip_code=33137)",35509,Ahana Yoga,Design District,5000+,4.897651
double-ops-functional-training-santa-monica,"Rowing,Pilates,Strength Training","Address(address_line0=null, address_line1=1317 7th St, address_line2=Suite B, city=Santa Monica, state=CA, zip_code=90401)",35567,Double Ops Functional Training,Santa Monica,5000+,4.9056726
studio-lagree-river-north-chicago,Pilates,"Address(address_line0=null, address_line1=24 E Erie St, address_line2=null, city=Chicago, state=IL, zip_code=60611)",35652,Studio Lagree,River North,5000+,4.8837266
tabata-ultimate-fitness-brooklyn,Strength Training,"Address(address_line0=, address_line1=1089 Pacific Street, address_line2=, city=Brooklyn, state=NY, zip_code=11238)",32001,Tabata Ultimate Fitness,Prospect Heights,5000+,4.9145765
rise-nation-dallas,Strength Training,"Address(address_line0=, address_line1=4640 McKinney Ave, address_line2=, city=Dallas, state=TX, zip_code=75205)",38788,Rise Nation,Lower Greenville / Knox-Henderson,5000+,4.9074006
black-swan-yoga-lovers-dallas,Yoga,"Address(address_line0=, address_line1=5118 W Lovers Ln, address_line2=, city=Dallas, state=TX, zip_code=75209)",39044,Black Swan Yoga,Highland Park,5000+,4.852359
versatile-fitness-pacific-beach-san-diego,"Livestream HIIT,Strength Training","Address(address_line0=null, address_line1=2710 Garnet Ave, address_line2=#204, city=San Diego, state=CA, zip_code=92109)",35402,Versatile Fitness,Pacific Beach,5000+,4.9317365
110-yoga-raleigh,"Low-credit livestreams,Yoga,Livestream yoga","Address(address_line0=null, address_line1=444 S Blount St, address_line2=Ste 110, city=Raleigh, state=NC, zip_code=27601)",34583,110 Yoga,Downtown Raleigh,5000+,4.8683233
rejuvcryo-and-wellness-la-costa-carlsbad,"Cryotherapy,Facial,Sauna,Sports recovery","Address(address_line0=, address_line1=6990 El Camino Real , address_line2=Suite M, city=Carlsbad, state=CA, zip_code=92009)",58563,RejuvCryo & Wellness ,Carlsbad,100+,4.870879
cyclebar-south-tulsa,Cycling,"Address(address_line0=, address_line1=9110 Yale Avenue, address_line2=Suite B, city=South Tulsa, state=OK, zip_code=74137)",46965,CycleBar,,1000+,4.902446
barre-district-bay-view-milwaukee,Barre,"Address(address_line0=, address_line1=2121 S Kinnickinnic Ave, address_line2=, city=Milwaukee, state=WI, zip_code=53207)",37909,Barre District ,Bay View,1000+,4.850398
legacy-gym-mke-wauwatosa,"Yoga,Strength Training","Address(address_line0=, address_line1=1535 Underwood Ave, address_line2=, city=Wauwatosa, state=WI, zip_code=53213)",37967,Legacy Gym MKE,Wauwatosa,1000+,4.9320893
the-body-lab-prairie-village,Pilates,"Address(address_line0=, address_line1=11 On The Mall, address_line2=, city=Prairie Village, state=KS, zip_code=66208)",57173,The Body Lab ,,1000+,4.922592
barrys-west-hollywood,"Strength Training,Running,Outdoors","Address(address_line0=null, address_line1=1106 N La Cienega Blvd, address_line2=, city=West Hollywood, state=CA, zip_code=90069)",24198,Barry's,West Hollywood,5000+,4.8711286
barrys-washington-dc,"Strength Training,Running","Address(address_line0=, address_line1=1345 19th St NW, address_line2=, city=Washington, state=DC, zip_code=20036)",41180,Barry's ,Dupont Circle,5000+,4.885997
sweat-equity-bellevue,"Low-credit livestreams,Strength Training","Address(address_line0=null, address_line1=989 112th Ave NE, address_line2=Suite 102, city=Bellevue, state=WA, zip_code=98004)",27522,Sweat Equity,Bellevue,5000+,4.8982487
the-ride-las-vegas,"Strength Training,Cycling","Address(address_line0=null, address_line1=4245 S Grand Canyon Dr, address_line2=#116, city=Las Vegas, state=NV, zip_code=89147)",36246,The Ride,Spring Valley,5000+,4.913111
mighty-pilates-santa-monica,"Pilates,Livestream pilates,Strength Training","Address(address_line0=null, address_line1=625 Montana Ave, address_line2=Suite M, city=Santa Monica, state=CA, zip_code=90403)",32241,Mighty Pilates,Santa Monica,5000+,4.832178
burg-fitness-saint-petersburg,"Rowing,Boxing,Barre,Strength Training,Cycling,Martial Arts","Address(address_line0=null, address_line1=211 14th St N, address_line2=null, city=Saint Petersburg, state=FL, zip_code=33705)",33882,Burg Fitness,St. Petersburg,5000+,4.9429207
press-cafe-x-yoga-tulsa,Yoga,"Address(address_line0=, address_line1=205 East Archer Street, address_line2=, city=Tulsa, state=OK, zip_code=74103)",46410,Press Cafe x Yoga,,5000+,4.9143
the-sweat-lab-durham,"Barre,Pilates,Strength Training,Yoga,Cycling","Address(address_line0=, address_line1=5504 Durham-Chapel Hill Blvd, address_line2=, city=Durham, state=, zip_code=27707)",25456,THE SWEAT LAB,West Durham,5000+,4.7982855
prime-cycle-downtown-hoboken,"Low-credit livestreams,Livestream HIIT,Livestream pilates,Livestream cycling,Cycling","Address(address_line0=, address_line1=25 5th Street, address_line2=, city=Hoboken, state=NJ, zip_code=07030)",35503,Prime Cycle,Hoboken,5000+,4.803922
fsy-fitness-henderson,"Barre,Pilates,Strength Training,Yoga,Cycling,Running","Address(address_line0=null, address_line1=670 S Green Valley Pkwy, address_line2=#100, city=Henderson, state=NV, zip_code=89052)",29128,FSY Fitness,Henderson,5000+,4.823392
energyx-fitness-alamo-heights,Rowing,"Address(address_line0=, address_line1=5162 Broadway St, address_line2=, city=Alamo Heights, state=TX, zip_code=78209)",37045,EnergyX Fitness,Alamo Heights/Terrell Hills/Olmos Park,1000+,4.944738
bodyrok-marina-san-francisco,"Pilates,Cycling","Address(address_line0=null, address_line1=2128 Lombard St, address_line2=, city=San Francisco, state=CA, zip_code=94123)",23283,BODYROK,Marina,5000+,4.8305554
salt-hot-pilates-san-diego,"Pilates,Strength Training","Address(address_line0=, address_line1=3636 Fourth Avenue, address_line2=Suite 305, city=San Diego, state=CA, zip_code=92103)",68704,SALT Hot Pilates,Golden Hill,1000+,4.9141855
yoloha-yoga-charleston,Yoga,"Address(address_line0=, address_line1=1738 Signal Point Rd., address_line2=, city=Charleston, state=SC, zip_code=29412)",49324,Yoloha Yoga,,1000+,4.9343734
renegade-fitcamp-point-loma-san-diego,Strength Training,"Address(address_line0=, address_line1=3445 Midway Dr, address_line2=, city=San Diego, state=CA, zip_code=92110)",39885,Renegade Fitcamp,Point Loma,5000+,4.934687
cyclebar-dtc-greenwood-village-tsra,Cycling,"Address(address_line0=, address_line1=7600 Landmark Way, address_line2=, city=Greenwood Village, state=, zip_code=80111)",37714,CycleBar,Greenwood Village,5000+,4.8732705
yogasix-point-loma-san-diego,"Low-credit livestreams,Yoga","Address(address_line0=null, address_line1=2850 Womble Rd, address_line2=Suite 101, city=San Diego, state=CA, zip_code=92106)",24241,YogaSix,Point Loma,5000+,4.8476977
reformation-fitness-shaw-washington,"Low-credit livestreams,Boxing,Barre,Pilates,Strength Training,Yoga,Running","Address(address_line0=null, address_line1=1218 9th St NW, address_line2=null, city=Washington, state=DC, zip_code=20001)",23701,Reformation Fitness,Shaw,5000+,4.7928276
knockout-austin-kickboxing,"Rowing,Boxing,Barre,Strength Training,Cycling","Address(address_line0=, address_line1=1211 W 6th St, address_line2=Suite 100, city=Austin, state=TX, zip_code=78703)",39770,Knockout Austin Kickboxing,Downtown,5000+,4.906023
barre-406-missoula,"Livestream barre,Barre","Address(address_line0=, address_line1=2404 Washburn Ave., address_line2=, city=Missoula, state=MT, zip_code=59801)",58836,Barre 406,Heart of Missoula,1000+,4.925798
uforia-studios-nob-hill-san-francisco,"Dance,Low-credit livestreams,Strength Training,Cycling,Livestream dance","Address(address_line0=null, address_line1=1561 California St, address_line2=, city=San Francisco, state=CA, zip_code=94109)",26807,Uforia Studios,Nob Hill,5000+,4.836343
spynergy-wicker-park-chicago,Cycling,"Address(address_line0=, address_line1=1632 B West Division Street, address_line2=, city=Chicago, state=IL, zip_code=60622)",43060,Spynergy,Wicker Park,5000+,4.91594
capital-cryo-foxhall-square-washington,Cryotherapy,"Address(address_line0=, address_line1=3301 New Mexico Avenue NW , address_line2=Suite 106, city=Washington, state=DC, zip_code=20016)",55414,Capital Cryo ,Cathedral Heights,100+,4.856459
solidcore-downtown-indy-indianapolis,"Pilates,Strength Training","Address(address_line0=, address_line1=747 North College Avenue, address_line2=, city=Indianapolis, state=IN, zip_code=46202)",68371,[solidcore],Downtown,100+,4.9274006
cyclebar-midtown-clt-charlotte,Cycling,"Address(address_line0=, address_line1=339 S Kings Dr, address_line2=Suite F1-2, city=Charlotte, state=NC, zip_code=28204)",37580,CycleBar,Midtown,5000+,4.872864
lagree-yyc-britannia-studio-calgary,"Pilates,Livestream pilates","Address(address_line0=, address_line1=5123 Elbow Dr SW, address_line2=, city=Calgary, state=AB, zip_code=T2V 1H2)",37491,Lagree YYC,Britannia,5000+,4.8094354
the-biltmore-studio-phoenix,Yoga,"Address(address_line0=null, address_line1=2107 E Camelback Rd, address_line2=Suite A-18, city=Phoenix, state=AZ, zip_code=85016)",32338,The Biltmore Studio,Camelback East Village,5000+,4.8701134
solidcore-baltimore,"Barre,Pilates,Strength Training","Address(address_line0=, address_line1=1405 Point Street, address_line2=, city=Baltimore, state=MD, zip_code=21231)",40402,[solidcore],Baltimore,5000+,4.902548
boost-pilates-river-oaks-houston,Pilates,"Address(address_line0=, address_line1=3339 W Lamar St, address_line2=, city=Houston, state=TX, zip_code=77019)",38666,Boost Pilates,River Oaks,5000+,4.904951
bodyrok-mission-san-francisco,"Pilates,Cycling","Address(address_line0=null, address_line1=3585 20th St, address_line2=null, city=San Francisco, state=CA, zip_code=94110)",31781,BODYROK,Mission,5000+,4.8004127
deeper-tissues-missoula,Massage,"Address(address_line0=Florence Building- 4th Floor, address_line1=111 N. Higgins, address_line2=Suite 414, city=Missoula, state=MT, zip_code=59801)",43440,Deeper Tissues,Heart of Missoula,100+,4.9519835
boost-pilates-the-heights-houston,Pilates,"Address(address_line0=, address_line1=3620 Katy Freeway Suite A, address_line2=, city=Houston, state=TX, zip_code=77007)",48912,Boost Pilates,Houston,5000+,4.882715
the-training-room-atlanta,"Dance,Rowing,Boxing,Strength Training","Address(address_line0=null, address_line1=742 Ponce De Leon Pl NE, address_line2=, city=Atlanta, state=GA, zip_code=30306)",25243,The Training Room,Virginia Highland,5000+,4.8566866
eleven-pilates-milwaukee,"Pilates,Livestream pilates","Address(address_line0=, address_line1=717 North Milwaukee Street, address_line2=, city=Milwaukee, state=WI, zip_code=53202)",63061,Eleven Pilates,East Town,100+,4.9775643
the-brickyard-dtsp-st-petersburg,Strength Training,"Address(address_line0=null, address_line1=1942 2nd Avenue South, address_line2=Suite B, city=St. Petersburg, state=FL, zip_code=33712)",57997,The Brickyard DTSP,,1000+,4.982014
