alias,activities,address,venue_id,venue_name,location_name,display_rating_total,display_rating_average
grand-mercure-bangkok-fortune,Gym Time,"Address(address_line0=, address_line1=Grand Mercure Bangkok Fortune, Ratchadaphisek Rd, address_line2=, city=Bangkok, state=, zip_code=10400)",49411,Grand Mercure Bangkok Fortune,,100+,4.766467
gabijpilates-barwon-heads,Livestream pilates,"Address(address_line0=null, address_line1=12-13 Warrenbeen Court, address_line2=null, city=Barwon Heads, state=null, zip_code=3227)",80350,Gabij_Pilates,,66,4.8333335
fierce-fitness-factory-jolimont,Strength Training,"Address(address_line0=, address_line1=2/50 Jersey St, address_line2=, city=Jolimont, state=WA, zip_code=6014)",40358,Fierce Fitness Factory,Jolimont,100+,4.822034
jr-yoga-singapore,"Dance,Low-credit livestreams,Yoga,Livestream yoga","Address(address_line0=, address_line1=9 Tan Quee Lan Street, address_line2=02-02, city=Singapore, state=, zip_code=188098)",44789,JR Yoga,,500+,4.552239
aerial-arts-academy-causeway-bay-hong-kong,"Dance,Aerial","Address(address_line0=, address_line1=16/F Parkview Comercial Building 9-11 Shelter Street Causeway Bay, address_line2=, city=Hong Kong, state=, zip_code=999077)",43146,Aerial Arts Academy ,,500+,4.733129
six-sigma-singapore,Martial Arts,"Address(address_line0=, address_line1=420 JOO CHIAT ROAD, #02-01, address_line2=, city=Singapore , state=, zip_code=427641)",54687,Six Sigma,,100+,4.864286
viva-pilates-studios-everton-hills,"Pilates,Strength Training","Address(address_line0=, address_line1=8-28 Chinook St, address_line2=, city=Everton Hills, state=QLD, zip_code=4053)",38469,VIVA Pilates Studios Everton Hills,Cannon Hill,37,4.6486487
yoga-republic-phuket,Yoga,"Address(address_line0=null, address_line1=Blue tree 4/2 srisoonthorn rd srisoonthorn, address_line2=Thalang 83110 Phuket, city=Phuket, state=null, zip_code=83110)",57333,Yoga Republic Phuket,,99,4.939394
sweat1000-coogee,"Boxing,Strength Training","Address(address_line0=null, address_line1=51 Dolphin Street, address_line2=null, city=Coogee, state=null, zip_code=2034)",84802,SWEAT1000,Coogee,55,4.8727274
soul-surf-school-byron-bay,Swimming,"Address(address_line0=, address_line1=14 Bay Street, address_line2=, city=Byron Bay, state=, zip_code=2481)",50829,Soul Surf School,,15,5.0
enjoy-functional-training-surry-hills,"Boxing,Strength Training","Address(address_line0=, address_line1=1/100 Chalmers St, address_line2=, city=Surry Hills, state=, zip_code=2010)",30628,Enjoy Functional Training,Surry Hills,1000+,4.79805
kx-pilates-alexandria-sydney,Pilates,"Address(address_line0=null, address_line1=7/2-10 Fountain Street, Alexandria, address_line2=null, city=Sydney, state=null, zip_code=2015)",86409,KX Pilates,Alexandria,84,4.797619
tribe-functional-training-botany,Strength Training,"Address(address_line0=, address_line1=1403 Botany Rd, address_line2=, city=Botany, state=, zip_code=2019)",40622,Tribe Functional Training,Botany,100+,4.9481864
miracle-prehab-hong-kong,Massage,"Address(address_line0=null, address_line1=Unit 1904, 19/F, Hang Lung Centre, 2 Paterson Street, Causeway Bay, Hong Kong, address_line2=null, city=Hong Kong, state=null, zip_code=00000)",64068,Miracle Prehab,,34,4.7058825
12rnd-fitness-camberwell,Boxing,"Address(address_line0=, address_line1=3 Prospect Hill Road, address_line2=, city=Camberwell, state=, zip_code=3124)",56989,12RND Fitness ,Camberwell,100+,4.86014
lifehub-hong-kong,Sports recovery,"Address(address_line0=, address_line1=1/F, The Loop, 33 Wellington Street Central,  Hong Kong, address_line2=, city=Hong Kong, state=, zip_code=0000)",53915,LifeHub,,100+,4.394231
the-moving-body-east-coast-singapore,Pilates,"Address(address_line0=, address_line1=217 East Coast Rd, address_line2=#05-02, city=Singapore, state=, zip_code=428915)",42288,The Moving Body,,1000+,4.73471
team-one-fitness-bondi,"Boxing,Strength Training","Address(address_line0=null, address_line1=1/47 Penkivil St, address_line2=null, city=Bondi, state=NSW, zip_code=2026)",34036,Team One Fitness,Coogee,100+,4.8285713
trainstation-studio-female-only-jakarta,"Livestream HIIT,Livestream pilates,Livestream strength training,Livestream boxing,Livestream dance","Address(address_line0=null, address_line1=Jalan Suryo No 5, First Floor, RT.3/RW.6, address_line2=null, city=Jakarta, state=null, zip_code=12180)",82532,Trainstation Studio,,95,4.9473686
fit-dynamix-riversdale-reserve-auckland,Strength Training,"Address(address_line0=, address_line1=Riversdale Reserve on Riversdale Road, address_line2=, city=Auckland, state=, zip_code=1026)",46508,Fit Dynamix ,,0,0.0
fit-dynamix-kuaka-park-auckland,Strength Training,"Address(address_line0=, address_line1=40 Oakley Avenue, address_line2=, city=Auckland, state=, zip_code=1026)",46935,Fit Dynamix,,0,0.0
aji-dance-auckland,Dance,"Address(address_line0=, address_line1=260 Queen Street, address_line2=, city=Auckland, state=, zip_code=1010)",55773,Aji Dance,,6,4.6666665
wing-chun-kuen-auckland-greenlane-prespatarian-church-greenlane,Martial Arts,"Address(address_line0=, address_line1=211 Great South Road, address_line2=, city=Auckland, state=, zip_code=1051)",49043,Wing Chun Kuen Auckland,,2,2.5
wing-chun-kuen-auckland-glen-innes,Martial Arts,"Address(address_line0=, address_line1=219 W Tamaki Rd, Glen Innes, address_line2=, city=Auckland, state=, zip_code=1072)",49044,Wing Chun Kuen Auckland,,0,0.0
neverland-studios-east-auckland,"Dance,Yoga","Address(address_line0=, address_line1=247 Moore Street, address_line2=, city=Auckland, state=, zip_code=2014)",47434,Neverland Studios,,0,0.0
vital-yoga-wellington,Yoga,"Address(address_line0=null, address_line1=175 Vivian Street, address_line2=null, city=Wellington, state=null, zip_code=6011)",84365,Vital Yoga,,0,0.0
yoga-for-the-people-wellington,"Pilates,Yoga","Address(address_line0=null, address_line1=Level 2/133-139 Tory Street,Te Aro, address_line2=null, city=Wellington, state=null, zip_code=6011)",84086,Yoga for the People,,0,0.0
elevate-newlands-wellington,Strength Training,"Address(address_line0=null, address_line1=207 Newlands Road, address_line2=null, city=Wellington, state=null, zip_code=6037)",84385,Elevate+,,0,0.0
elevate-lyall-bay-wellington,"Strength Training,Postnatal","Address(address_line0=null, address_line1=14 Kingsford Smith Street, Rongotai, address_line2=null, city=Wellington, state=null, zip_code=6241)",84376,Elevate+,,0,0.0
body-fit-training-town-hall-sydney,Strength Training,"Address(address_line0=, address_line1=117 York St., address_line2=, city=Sydney, state=, zip_code=2000)",57710,Body Fit Training ,,100+,4.634146
bliss-yoga-and-wellbeing-fairfield,Yoga,"Address(address_line0=, address_line1=1/147 Station St, address_line2=, city=Fairfield, state=VIC, zip_code=3078)",40885,Bliss Yoga & Wellbeing,Fairfield,100+,4.6378503
fighter-fitness-singapore-hillview,Boxing,"Address(address_line0=, address_line1=63 Hillview Ave, address_line2=#09-04, city=Singapore, state=null, zip_code=669569)",41567,Fighter Fitness Singapore,,1000+,4.724724
equilibrium-mixed-martial-arts-singapore,"Boxing,Strength Training,Yoga,Martial Arts","Address(address_line0=, address_line1=2 Orchard Link #03-05A, address_line2=, city=Singapore, state=, zip_code=237978)",74296,Equilibrium Mixed Martial Arts,,100+,4.861111
bolly-naach-hk-studio-oasis-wc-hong-kong,Dance,"Address(address_line0=, address_line1=No. 1 Anton Street, Wan Chai, address_line2=4th Floor, city=Hong Kong, state=, zip_code=00000)",67390,Bolly Naach HK,,0,0.0
hatha-yoga-by-helen-wan-chai-hong-kong,Yoga,"Address(address_line0=null, address_line1=4/floor, Anton Building, 1 Anton street, Wan Chai, address_line2=null, city=Hong Kong, state=null, zip_code=00000)",64009,Hatha Yoga by Helen ,,0,0.0
positiv-wellness-hong-kong,Stretching,"Address(address_line0=null, address_line1=2107, Wellborne Commercial Centre, 8 Java Road, North Point, Hong Kong, address_line2=null, city=Hong Kong, state=null, zip_code=00000)",83081,Positiv Wellness,,0,0.0
ceroc-hk-hong-kong,Dance,"Address(address_line0=, address_line1=8 Lan Kwai Fong, address_line2=, city=Hong Kong, state=, zip_code=999077)",43105,Ceroc HK,,0,0.0
cdk-taekwondo-shek-tong-tsui-hong-kong,Martial Arts,"Address(address_line0=, address_line1=188 Connaught Road West, address_line2=, city=Hong Kong, state=, zip_code=999077)",43110,CDK Taekwondo,,3,5.0
the-lily-yoga-hong-kong,Yoga,"Address(address_line0=null, address_line1=8B, Regal Dragon Centre, 149 - 151 Woo Sung Street, Jordan, address_line2=null, city=Hong Kong, state=null, zip_code=00000)",83029,The Lily Yoga,,0,0.0
smart-training-centre-kowloon-bay-sports-ground-hong-kong,Strength Training,"Address(address_line0=, address_line1=1 Kai Lok Street , address_line2=, city=Hong Kong, state=, zip_code=0)",43591,Smart Training Centre,,0,0.0
smart-training-centre-li-chi-kok-hong-kong,Strength Training,"Address(address_line0=, address_line1=12 Kai Lai Road , address_line2=, city=Hong Kong, state=, zip_code=0)",43590,Smart Training Centre,,0,0.0
star-yoga-hong-kong,,"Address(address_line0=null, address_line1=Room 1802, 18/F, Grand Place, 560 Nathan Road, MongKok, Kowloon, address_line2=null, city=Hong Kong, state=null, zip_code=null)",82334,Star Yoga,,0,0.0
cici-yoga-hong-kong,,"Address(address_line0=null, address_line1=, address_line2=, city=Hong Kong, state=, zip_code=)",85587,Cici Yoga,,0,0.0
cdk-taekwondo-discovery-bay-hong-kong,Martial Arts,"Address(address_line0=, address_line1=96 Siena Avenue, address_line2=, city=Hong Kong, state=, zip_code=999077)",42720,CDK Taekwondo,,0,0.0
nail-jolly-central-hong-kong,"Spa,Pedicure,Massage,Manicure","Address(address_line0=null, address_line1=1/F, Shama Central Hong Kong, 26 Peel Street, Central & Western District, Hong Kong, address_line2=null, city=Hong Kong, state=null, zip_code=00000)",83040,Nail Jolly,,81,4.7777777
fighter-fitness-singapore-little-india,Martial Arts,"Address(address_line0=, address_line1=123B Serangoon Road  , address_line2=, city=Singapore, state=, zip_code=218028)",41569,Fighter Fitness Singapore,,500+,4.7785325
sofit-at-sofitel-bangkok,Gym Time,"Address(address_line0=Sofitel Bangkok Sukhumvit, address_line1=Sofitel Bangkok Sukhumvit, 189 Sukhumvit Road, address_line2=Klongtoey Nua, Wattana, city=Bangkok, state=, zip_code=10110)",48257,SoFIT at Sofitel Bangkok,,100+,4.7732344
wreck-room-auckland,Boxing,"Address(address_line0=, address_line1=4 Glenside Crescent, address_line2=, city=Auckland, state=, zip_code=1010)",46433,Wreck Room,,100+,4.7896175
kx-pilates-eltham,Pilates,"Address(address_line0=, address_line1=2/1 Pryor St, address_line2=, city=Eltham, state=, zip_code=3095)",37813,KX Pilates,Eltham,500+,4.814394
life-source-yoga-health-north-sydney,Yoga,"Address(address_line0=, address_line1=Level 2, 83 Walker Street, address_line2=, city=North Sydney, state=, zip_code=2060)",34333,Life Source Yoga & Health,Western Sydney,500+,4.686071
your-physio-penang,Massage,"Address(address_line0=, address_line1=5-G-5, The Promenade, Persiaran Mahsuri, Bayan Lepas, address_line2=, city=Penang, state=, zip_code=11900)",55892,Your Physio ,,20,4.35
studio-pilates-international-norwood,Pilates,"Address(address_line0=, address_line1=121 The Parade, address_line2=, city=Norwood, state=, zip_code=5067)",34979,Studio Pilates International,Norwood,100+,4.7083335
yoga-and-me-ratchayothin-bangkok,Yoga,"Address(address_line0=, address_line1=The Avenue Ratchayothin, Road Chatuchak, address_line2=, city=Bangkok, state=, zip_code=10900)",55986,Yoga & Me ,,100+,4.6666665
rana-yoga-bangkok,Yoga,"Address(address_line0=, address_line1=Sukhumvit Soi 31, address_line2=Green Connect, BTS Phrom Phong, city=Bangkok, state=, zip_code=10110)",45581,Rana Yoga,,500+,4.672414
air-locker-training-bondi-junction,"Boxing,Strength Training,Running","Address(address_line0=null, address_line1=310 Oxford Street, address_line2=null, city=Bondi Junction, state=null, zip_code=2022)",83787,Air Locker Training,Queens Park,68,4.9264708
yoga-and-fitness-farm-hong-kong,"Strength Training,Yoga","Address(address_line0=null, address_line1=Room 710, China Pacific Ind Building, 10 Wing Hong Street, Lai Chi Kok, address_line2=null, city=Hong Kong, state=null, zip_code=00000)",73118,Yoga & Fitness Farm,,100+,4.683367
boxtyme-kuala-lumpur,"Boxing,Martial Arts","Address(address_line0=, address_line1=167 Jalan Aminuddin Baki, address_line2=, city=Kuala Lumpur, state=, zip_code=60000)",48404,BoxTyme,,100+,4.680942
innerfit-leichhardt,"Gym Time,Boxing,Strength Training,Yoga,Cycling,Martial Arts","Address(address_line0=, address_line1=621A Parramatta Rd, address_line2=, city=Leichhardt, state=, zip_code=2040)",36397,Innerfit - Leichhardt,Leichhardt,500+,4.8210783
unreal-personal-training-singapore,Strength Training,"Address(address_line0=, address_line1=105 Cecil Street, address_line2= Level 21, The Octagon, city=Singapore, state=, zip_code=069534)",48469,Unreal Personal Training ,,1000+,4.7864676
cycle-collective-richmond,Cycling,"Address(address_line0=null, address_line1=33 Waverley St, address_line2=null, city=Richmond, state=VIC, zip_code=3121)",30662,Cycle Collective,Richmond,500+,4.755287
veda-yoga-manly,Yoga,"Address(address_line0=null, address_line1=93-95 North Steyne, address_line2=North Steyne Surf Club, city=Manly, state=null, zip_code=2095)",41194,Veda Yoga,Manly,100+,4.771845
the-caliber-kuala-lumpur,"Dance,Boxing,Pilates,Strength Training,Yoga","Address(address_line0=, address_line1=333, Persiaran Ritchie, Off, Jalan Ritchie, Ampang Hilir, address_line2=, city=Kuala Lumpur, state=, zip_code=55000)",48048,The Caliber,,100+,4.7630663
encore-training-club-bangkok,"Strength Training,Livestream strength training","Address(address_line0=Mookda Building, address_line1=78 N Sathon Rd, Silom, Bang Rak, Krung Thep Maha Nakhon, address_line2=null, city=Bangkok, state=null, zip_code=10500)",83387,Encore Training Club,,100+,4.864865
fighting-pro-hong-kong,Martial Arts,"Address(address_line0=, address_line1=2/F, Block B, Kaming Factory Building, 688-690 Castle Peak Road, Lai Chi Kok, address_line2=, city=Hong Kong, state=, zip_code=00000)",57086,Fighting Pro,,100+,4.8135133
ecoparadise-fbp-kuala-lumpur,Sauna,"Address(address_line0=, address_line1=58-5, Jalan Metro Pudu, Fraser Business Park, address_line2=, city=Kuala Lumpur, state=, zip_code=55100)",56164,Ecoparadise,,100+,4.3758864
see-change-byron-bay,"Stretching,Pilates,Strength Training","Address(address_line0=, address_line1=12 Wollongbar St, address_line2=, city=Byron Bay, state=, zip_code=2481)",56370,See Change Byron Bay,,27,4.740741
tailored-fitness-centre-padbury,Strength Training,"Address(address_line0=, address_line1=4/6 Black Wattle Pde, address_line2=, city=Padbury, state=, zip_code=6025)",32668,Tailored Fitness Centre,Duncraig,100+,4.6423078
crossover-dance-studio-sydney,Dance,"Address(address_line0=, address_line1=1/22-26 Goulburn St, address_line2=, city=Sydney, state=, zip_code=2000)",30476,CrossOver Dance Studio,CBD,100+,4.539945
santi-space-yoga-and-wellness-hong-kong,"Free livestreams,Livestream meditation,Low-credit livestreams,Livestream prenatal,Livestream barre,Livestream HIIT,Pilates,Livestream pilates,Strength Training,Yoga,Livestream strength training,Livestream cycling,Livestream stretching,Livestream boxing,Livestream experiences,Livestream yoga,Livestream dance","Address(address_line0=5A, Lockheart Centre, address_line1=301-307 Lockhart Road, address_line2=Wan Chai, city=Hong Kong, state=, zip_code=0000)",46392,Santi Space Yoga and Wellness,,500+,4.652174
haven-yoga-studio-pty-ltd-buderim,"Barre,Yoga","Address(address_line0=, address_line1=37 Main Street, address_line2=, city=Buderim, state=, zip_code=4556)",68861,Haven Yoga Studio PTY Ltd,,27,4.6666665
flex-body-northbridge,"Low-credit livestreams,Livestream barre,Barre,Pilates,Yoga","Address(address_line0=, address_line1=128 Sailors Bay Rd, address_line2=, city=Northbridge, state=, zip_code=2063)",35557,Flex Body,Northbridge,500+,4.72865
stretch-me-bangkok-iconsiam,"Stretching,Sports recovery","Address(address_line0=Icon Siam, address_line1=Charoen Nakhon Rd, Khlong Ton Sai, Khlong San , address_line2=, city=Bangkok, state=, zip_code=10600)",57422,Stretch Me,,43,4.581395
one-farrer-hotel-and-spa-fitness-singapore,"Gym Time,Strength Training","Address(address_line0=, address_line1=1 Farrer Park Station Road, address_line2=, city=Singapore, state=, zip_code=217562)",55535,One Farrer Hotel & Spa,,500+,4.692794
surf-life-physio-miami,Strength Training,"Address(address_line0=, address_line1=17-19 Oak Avenue, Suite 4, address_line2=, city=Miami, state=null, zip_code=4220)",68888,Surf Life Physio,,9,4.888889
strip-paragon-singapore,,"Address(address_line0=, address_line1=290 Orchard Rd., address_line2=, city=Singapore, state=, zip_code=238897)",73509,Strip,,25,4.6
funfit-singapore,,"Address(address_line0=, address_line1=190 Lor 6 Toa Payoh, #03-510, , address_line2=, city=Singapore , state=, zip_code=310190)",72687,FunFit,,100+,4.7991805
yoga-aloha-hong-kong,Yoga,"Address(address_line0=, address_line1=1/F Foo Tak Building  , address_line2= 367 Hennessy Road, Wan Chai, city=Hong Kong, state=, zip_code=0000)",49680,Yoga Aloha,,1000+,4.6782274
gaia-holistic-living-hong-kong,Yoga,"Address(address_line0=, address_line1=8 Java Road, address_line2=Rm 1813, Wellborne Commercial Centre, city=Hong Kong, state=, zip_code=999077)",48561,GAIA Holistic Living,,100+,4.779775
yoga-sanctuary-mairangi-bay-auckland,"Low-credit livestreams,Yoga,Livestream yoga","Address(address_line0=, address_line1=1 Montrose Terrace, address_line2=Suite 5 First floor, city=Auckland, state=, zip_code=0630)",45971,Yoga Sanctuary Mairangi Bay,,100+,4.808933
union-yoga-ayurveda-beauty-world-singapore,"Stretching,Yoga,Prenatal","Address(address_line0=null, address_line1=51 Chun Tin Rd, address_line2=null, city=Singapore, state=null, zip_code=599625)",83207,Union Yoga Ayurveda,,100+,4.8223352
motionwerkz-singapore,"Yoga,Strength Training","Address(address_line0=, address_line1=2 Kallang Ave #07-22, address_line2=, city=Singapore, state=, zip_code=339407)",42026,MotionWerkz,,1000+,4.7786055
coconut-spice-coogee,"Low-credit livestreams,Yoga,Livestream yoga","Address(address_line0=, address_line1=4B Neptune St, address_line2=, city=Coogee, state=, zip_code=2034)",36066,Coconut Spice,Coogee,100+,4.8807015
the-pilates-klinik-joondalup,Pilates,"Address(address_line0=null, address_line1=7 Delage St, address_line2=null, city=Joondalup, state=WA, zip_code=6027)",32745,The Pilates Klinik,Joondalup,500+,4.669753
he-mu-spa-hong-kong,"Massage,Sauna","Address(address_line0=null, address_line1=Flat B, 1/F, Beauty Mansion, 69-71 Kimberley Rd., Tsim Sha Tsui, Hong Kong, address_line2=null, city=Hong Kong, state=null, zip_code=00000)",83483,He-mu Spa,,100+,4.548148
veda-yoga-paddington,"Low-credit livestreams,Yoga,Livestream yoga","Address(address_line0=null, address_line1=245 Glenmore Rd, address_line2=St Georges Hall, city=Paddington, state=null, zip_code=2021)",41197,Veda Yoga,Paddington,100+,4.6092715
gravity-lab-rock-climbing-bouldering-bangkok,"Strength Training,Rock Climbing","Address(address_line0=null, address_line1=Gravity Lab, Boromrajchonnanee Rd., Arunamarin, Bangkoknoi, address_line2=, city=Bangkok, state=, zip_code=10700)",61154,Gravity Lab - Rock Climbing / Bouldering,,90,4.677778
restoration-zone-wellness-newstead,"Spa,Meditation,Sauna,Sports recovery","Address(address_line0=, address_line1=76 Commercial Rd., address_line2=Ground Floor, city=Newstead, state=, zip_code=4005)",59944,Restoration Zone ,Teneriffe,15,4.266667
sweatbox-yoga-tras-st-singapore,"Yoga,Strength Training","Address(address_line0=, address_line1=32 Tras St , address_line2=, city=Singapore, state=, zip_code=078972)",78802,Sweatbox Yoga,,500+,4.712381
karma-yoga-bangsar-kuala-lumpur,Yoga,"Address(address_line0=null, address_line1=20-2, Jalan Telawi 3, Bangsar, 59100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, address_line2=null, city=Kuala Lumpur, state=null, zip_code=59100)",84465,karma yoga,,100+,4.7605042
fitworx-fitness-centre-amcorp-mall-kuala-lumpur,"Dance,Free livestreams,Yoga,Strength Training","Address(address_line0=, address_line1=18 Jalan Persiaran Barat, address_line2=Lot L3-21 Level 3 Amcorp Mall, city=Kuala Lumpur, state=, zip_code=46050)",46661,FitWorx Fitness Centre,,500+,4.4826326
gg-fitz-and-yoga-studio-bangkok,Gym Time,"Address(address_line0=, address_line1=158/8 Sukhumvit 71 Rd, address_line2=, city=Bangkok, state=, zip_code=10110)",42976,GG Fitz & Yoga Studio,,100+,4.8359375
flex-studios-ascot-vale,Yoga,"Address(address_line0=, address_line1=1/386 Mt Alexander Rd, address_line2=, city=Ascot Vale, state=, zip_code=3032)",36558,Flex Studios Ascot Vale,Ascot Vale,100+,4.7170625
nature-yoga-hong-kong,"Free livestreams,Livestream meditation,Low-credit livestreams,Livestream prenatal,Aerial,Livestream barre,Livestream HIIT,Pilates,Livestream pilates,Yoga,Sports recovery,Livestream strength training,Livestream cycling,Livestream stretching,Livestream boxing,Livestream experiences,Livestream yoga,Livestream dance","Address(address_line0=10G Imperial Building, address_line1=58 Canton Road, address_line2=Tsim Sha Tsui, Kowloon, city=Hong Kong, state=, zip_code=999077)",43996,Nature Yoga,,1000+,4.535853
12rnd-fitness-alexandria,"Boxing,Strength Training","Address(address_line0=, address_line1=204-218 Botany Rd, address_line2=Lower Ground Floor, city=Alexandria, state=, zip_code=2015)",41275,12RND Fitness,Alexandria,100+,4.6842103
wholehearted-yoga-auckland,Yoga,"Address(address_line0=, address_line1=50D Mokoia Road, address_line2=, city=Auckland, state=, zip_code=0620)",49042,Wholehearted Yoga,,100+,4.8646617
the-dance-domain-auckland,Dance,"Address(address_line0=, address_line1=54 Wellesley Street, address_line2=Level 4, city=Auckland, state=, zip_code=1010)",50168,The Dance Domain,,100+,4.8846154
highlow-fitness-north-ryde,"Low-credit livestreams,Boxing,Pilates,Strength Training,Cycling,Livestream boxing","Address(address_line0=, address_line1=3 Julius Ave, address_line2=, city=North Ryde, state=, zip_code=2113)",40871,Highlow Fitness,Ryde,100+,4.8977275
vital-beat-midland-wa,Yoga,"Address(address_line0=, address_line1=52 Rear, Helena St, address_line2=, city=Midland WA, state=, zip_code=6056)",35198,Vital Beat,Midland,100+,4.806452
yoga-101-bangkok,Yoga,"Address(address_line0=, address_line1=982/22 Sukhumvit Rd, address_line2=Gateway Ekamai, 4th Floor, Prakanong, Khet Klongtoey, city=Bangkok, state=, zip_code=10110)",43910,Yoga 101,,500+,4.564688
oak-pilates-scarborough,Pilates,"Address(address_line0=, address_line1=164 Brighton Road, address_line2=, city=Scarborough, state=, zip_code=6019)",60470,Oak Pilates,,52,4.730769
bolt-health-and-fitness-victoria-park,"Boxing,Strength Training","Address(address_line0=null, address_line1=484 Albany Hwy, address_line2=null, city=Victoria Park, state=WA, zip_code=6100)",35613,Bolt Health and Fitness,Victoria Park,100+,4.8512397
strip-funan-singapore,,"Address(address_line0=, address_line1=107 North Bridge Rd., address_line2=, city=Singapore, state=, zip_code=179105)",73515,Strip,,21,4.571429
ben-lau-dance-studio-singapore,"Dance,Pilates","Address(address_line0=Ben Lau Dance Studio, address_line1=80 Chay Yan Street, address_line2=#01-06, Historical Tiong Bahru, city=Singapore, state=, zip_code=160080)",45406,Ben Lau Dance Studio,,100+,4.7465115
barre-d-kuala-lumpur,"Dance,Barre,Pilates","Address(address_line0=null, address_line1=25-2, Jalan Medan Setia 1, Bukit Damansara, address_line2=null, city=Kuala Lumpur, state=null, zip_code=50490)",78955,Barre-D,,100+,4.737668
kx-pilates-gladesville,Pilates,"Address(address_line0=, address_line1=200-202 Victoria Road, address_line2=, city=Gladesville, state=, zip_code=2111)",82023,KX Pilates ,Western Sydney,92,4.7826085
yoga-loft-metropolitan-studio-wireless-road-bangkok,Yoga,"Address(address_line0=, address_line1=141 Wireless Road, address_line2=, city=Bangkok, state=, zip_code=10330)",43091,Yoga Loft Metropolitan Studio,,500+,4.7905307
my-asana-vaucluse,Yoga,"Address(address_line0=Corner of Oceanview and Norton Ave, address_line1=2 Oceanview Ave, address_line2=, city=Vaucluse, state=, zip_code=2030)",30790,My Asana,Vaucluse,100+,4.7420044
wo-studios-penang,Strength Training,"Address(address_line0=City Junction Atrium B, address_line1=2-3-7A,  Persiaran Lengkuas 2,  Tanjong Tokong  , address_line2=Level 3, city=Penang, state=, zip_code=10470)",55450,WO STUDIOS,,100+,4.802419
elemit-yoga-singapura,Yoga,"Address(address_line0=null, address_line1=18 Sin Ming Lane, #06-29, address_line2=null, city=Singapura, state=null, zip_code=573960)",82982,Elemit Yoga,,100+,4.8446603
paramount-health-drummoyne,Float,"Address(address_line0=, address_line1=Shop 11, 52 Lyons Road, address_line2=, city=Drummoyne, state=, zip_code=2047)",73505,Paramount Health,,20,4.8
yoga-house-paseo-park-branch-bangkok,,"Address(address_line0=The Paseo Park, address_line1=Yoga House @ 8/15 Kanchanapisek Sala , address_line2=Thammasop Thaveewattana , city=Bangkok , state=, zip_code=10170)",64461,Yoga House ,,73,4.7945204
centum-gymfit-singapore,Gym Time,"Address(address_line0=, address_line1=18 Sin Ming Ln , address_line2=#06-07, MidView City, city=Singapore, state=, zip_code=573960)",41610,Centum Gymfit,,1000+,4.764742
top-fight-muay-thai-toongtong-muay-thai-gym-bangkok,Martial Arts,"Address(address_line0=Top Fight Muay Thai , address_line1=103-78 Lat Phrao Rd, Chom Phon, address_line2=Chatuchak, city=Bangkok, state=, zip_code=10900)",43168,Top Fight Muay Thai ,,100+,4.604061
habit-vero-auckland,"Pilates,Yoga,Cycling","Address(address_line0=, address_line1=48 Shortland Street, address_line2=Lower Lobby, city=Auckland, state=, zip_code=1010)",46612,Habit,,100+,4.457143
power-sutras-hong-kong-yrcd,"Stretching,Yoga","Address(address_line0=, address_line1=501, 5/F, Car Po Commercial Building, 18-20 Lyndhurst Terrace, address_line2=, city=Hong Kong, state=, zip_code=00000)",78798,Power Sutras ,,500+,4.7410207
flyproject-mahsa-avenue-kuala-lumpur,Cycling,"Address(address_line0=null, address_line1=LEVEL 2 - BLOCK D, MAHSA AVENUE JALAN ILMU, OFF, Jalan Universiti, 59100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, address_line2=null, city=Kuala Lumpur, state=null, zip_code=59100)",86192,FLYPROJECT,,100+,4.776435
sixtwo-pilates-doncaster-east,,"Address(address_line0=, address_line1=62 Jackson Court, address_line2=, city=Doncaster East, state=, zip_code=3109)",72903,SIXTWO Pilates,,88,4.7954545
polestar-pilates-brookvale,Pilates,"Address(address_line0=Unit 4, address_line1=114/120 Old Pittwater Rd, address_line2=, city=Brookvale, state=, zip_code=2100)",34926,Polestar Pilates,Brookvale,500+,4.6910715
zadi-training-neutral-bay-sydney,Strength Training,"Address(address_line0=null, address_line1=1/27-35 Grosvenor St, Neutral Bay, address_line2=null, city=Sydney, state=null, zip_code=2089)",83949,Zadi Training,Western Sydney,96,4.8125
fitbeat-sydney-cbd,Strength Training,"Address(address_line0=null, address_line1=118 Sussex St, address_line2=null, city=Sydney, state=null, zip_code=2000)",84482,Fitbeat,Woolloomooloo,45,4.9333334
rasa-fitness-and-dance-academy-singapore,"Dance,Strength Training","Address(address_line0=, address_line1=3 Coleman Street , address_line2=#02-19 Peninsula Shopping Centre, city=Singapore, state=, zip_code=179804)",43952,Rasa Fitness & Dance Academy ,,1000+,4.579716
the-brave-shapes-co-singapore,"Pilates,Strength Training","Address(address_line0=, address_line1=138 Robinson Rd, #10-02    Lobby 1, Oxley Tower , address_line2=, city=Singapore , state=, zip_code=068906)",53806,The Brave Shapes Co.,,500+,4.6621923
flex-studio-central-hong-kong,"Barre,Pilates,Yoga,Livestream yoga","Address(address_line0=3/F Man Cheung Building, address_line1=15-17 Wyndham Street Central, address_line2=Central, city=Hong Kong, state=null, zip_code=0000)",49540,Flex Studio,,1000+,4.642033
inspired-pilates-and-yoga-penshurst,"Pilates,Yoga","Address(address_line0=, address_line1=11 The Strand, address_line2=, city=Penshurst, state=, zip_code=2222)",34223,Inspired Pilates and Yoga,Penshurst,100+,4.75
