dance-fit-flex-mediapark-kln,Livestream dance,"Address(address_line0=null, address_line1=Im Mediapark 7, address_line2=null, city=Köln, state=null, zip_code=50670)",83412,Dance Fit Flex,,0,0.0
krperschmiede-kln,"Boxing,Strength Training","Address(address_line0=null, address_line1=Brusselser Str. 100a, address_line2=null, city=Köln, state=null, zip_code=50672)",78060,Körperschmiede-Köln,,0,0.0
michael-lourenco-johannes-gisberts-park-kln,"Meditation,Yoga,Martial Arts","Address(address_line0=null, address_line1=Florastraße 154, address_line2=null, city=Köln, state=null, zip_code=50733)",83246,Michael Lourenco,,0,0.0
hefa-health-and-performance-kln,Yoga,"Address(address_line0=, address_line1=Friesenplatz 5, address_line2=, city=Köln, state=, zip_code=50672)",80328,HEFA - Health & Performance,,0,0.0
yoga-vidya-kln,Yoga,"Address(address_line0=null, address_line1=Lübecker Straße, address_line2=null, city=Köln, state=null, zip_code=null)",80215,Yoga Vidya Köln,,0,0.0
myssage-kln,Massage,"Address(address_line0=null, address_line1=Pfeilstraße 31-35, address_line2=null, city=Köln, state=null, zip_code=50672)",80475,MYSSAGE,,0,0.0
mysthetik-kln,Facial,"Address(address_line0=null, address_line1=Pfeilstraße, address_line2=null, city=Köln, state=null, zip_code=50672)",80480,MYSTHETIK Köln,,0,0.0
bushido-fitnessstudio-kln,Gym Time,"Address(address_line0=null, address_line1=12-14b Mittelstraße, address_line2=null, city=Köln, state=null, zip_code=50672)",78033,Bushido Fitnessstudio,,5,4.0
beat81-ebertplatz-outdoor-kln,"Strength Training,Outdoors","Address(address_line0=null, address_line1=Theodor-Heuss-Ring 36, address_line2=null, city=Köln, state=null, zip_code=50668)",81107,BEAT81 ,,0,0.0
michael-lourenco-tor-28-kln,"Meditation,Yoga,Martial Arts","Address(address_line0=null, address_line1=Machabäerstraße 28, address_line2=null, city=Köln, state=null, zip_code=50668)",83245,Michael Lourenco,,0,0.0
laufmamalauf-beethovenparkdecksteiner-weiher-kln,"Strength Training,Postnatal,Outdoors","Address(address_line0=, address_line1=Militärringstraße (Brückenaufgang zwischen Beethovenpark und Decksteiner Weiher, auf der Seite des Beethovenparks), address_line2=, city=Köln, state=, zip_code=0)",78217,Laufmamalauf,,0,0.0
cryopoint-kln-zentrum,"Cryotherapy,Facial,Massage","Address(address_line0=null, address_line1=Breite Straße 21, address_line2=null, city=Köln, state=null, zip_code=50667)",82887,Cryopoint,,0,0.0
confidance-cologne-kln,,"Address(address_line0=null, address_line1=, address_line2=, city=Köln, state=, zip_code=)",86679,ConfiDance Cologne,,0,0.0
wygmode-kln,,"Address(address_line0=null, address_line1=, address_line2=, city=Köln, state=, zip_code=)",83239,WYGMO.DE,,0,0.0
training-natural-fit-courcouronnes,Gym Time,"Address(address_line0=null, address_line1=3 Avenue du Bois de l'Epine, address_line2=null, city=Courcouronnes, state=null, zip_code=91080)",72796,Training Natural Fit,,0,0.0
toure-sport-kln,Electrical muscle stimulation,"Address(address_line0=null, address_line1=Gottesweg 133, address_line2=null, city=Köln, state=null, zip_code=50939)",86399,TOURE´-SPORT,,0,0.0
andarilhos-capoeira-sportcenter-kautz-kln,Martial Arts,"Address(address_line0=null, address_line1=Rhöndorfer Str. 10-13, address_line2=null, city=Köln, state=null, zip_code=50939)",80265,Andarilhos Capoeira ,,0,0.0
beat81-volksgarten-outdoor-kln,"Strength Training,Outdoors","Address(address_line0=null, address_line1=Volksgartenstraße 27, address_line2=null, city=Köln, state=null, zip_code=50677)",81108,BEAT81 ,,0,0.0
dance-fit-flex-cologne-pole-fitness-kln,Livestream dance,"Address(address_line0=null, address_line1=Kleine Witschgasse 8, address_line2=null, city=Köln, state=null, zip_code=50676)",83414,Dance Fit Flex,,0,0.0
beat81-deutzer-freiheit-outdoor-kln,"Strength Training,Outdoors","Address(address_line0=null, address_line1=Siegburger Straße 25, address_line2=null, city=Köln, state=null, zip_code=50679)",81111,BEAT81,,0,0.0
mybodyandhealth-deutz-kln,Electrical muscle stimulation,"Address(address_line0=null, address_line1=Deutzer Freiheit 63, address_line2=null, city=Köln, state=null, zip_code=50679)",82575,MyBody&Health Deutz,,0,0.0
massage-therapie-service-kln,Massage,"Address(address_line0=null, address_line1=57 Siegburger Straße, address_line2=null, city=Köln, state=null, zip_code=50679)",84990,Massage Therapie Service,,0,0.0
filip-gutknecht-taj-chi-kln,Martial Arts,"Address(address_line0=null, address_line1=Kartäuserwall 18, address_line2=null, city=Köln, state=null, zip_code=50678)",79216,Filip Gutknecht Taj Chi,,0,0.0
coolzoone-kltekammerzentrum-kln,Cryotherapy,"Address(address_line0=null, address_line1=4 Herthastraße, address_line2=null, city=Köln, state=null, zip_code=50969)",80481,Coolzoone Kältekammerzentrum Köln,,0,0.0
cologne-scorpions-ev-kalk-mlheimer-kln,Boxing,"Address(address_line0=null, address_line1=388 Kalk-Mülheimer Straße, address_line2=null, city=Köln, state=null, zip_code=51065)",79070,Cologne Scorpions e.V.,,0,0.0
beat81-rheinauhafen-outdoor-kln,"Strength Training,Outdoors","Address(address_line0=null, address_line1=Im Zollhafen 18, address_line2=null, city=Köln, state=null, zip_code=50678)",81109,BEAT81 ,,0,0.0
massage-by-susanne-mller-kln,Massage,"Address(address_line0=null, address_line1=Anna-Schneider-Steig 7, address_line2=null, city=Köln, state=null, zip_code=50678)",81882,Massage by Susanne Müller,,0,0.0
beat81-ubierring-outdoor-kln,"Strength Training,Outdoors","Address(address_line0=null, address_line1=Ubierring 48, address_line2=null, city=Köln, state=null, zip_code=50678)",81110,BEAT81,,0,0.0
cryopoint-concept-kln-buchheim,"Cryotherapy,Facial,Massage","Address(address_line0=null, address_line1=Guilleaumestraße 3, address_line2=null, city=Köln, state=null, zip_code=51065)",82886,CRYOPOINT,,0,0.0
cologne-scorpions-ev-arnsberger-kln,Martial Arts,"Address(address_line0=null, address_line1=Arnsberger Str. 9, address_line2=null, city=Köln, state=null, zip_code=51065)",79069,Cologne Scorpions e.V,,0,0.0
athletes-lab-eissauna-kln,Cryotherapy,"Address(address_line0=null, address_line1=Bonner Straße 207, address_line2=null, city=Köln, state=null, zip_code=50968)",81007,Athletes Lab ,,0,0.0
andarilhos-capoeira-grundschule-kln,Martial Arts,"Address(address_line0=null, address_line1=Grundschule Buschfeldstr. 46, address_line2=null, city=Köln, state=null, zip_code=51067)",80267,Andarilhos Capoeira,,0,0.0
antje-brand-bodycoaching-studio-kln,"Dance,Pilates,Yoga,Strength Training","Address(address_line0=null, address_line1=Bonner Straße, address_line2=null, city=Köln, state=null, zip_code=50389)",81965,Antje Brand- Bodycoaching ,,0,0.0
yoga-by-anke-nasse-kln,Yoga,"Address(address_line0=null, address_line1=Eschkampsgrund 13, address_line2=null, city=Köln, state=null, zip_code=51107)",78049,Yoga by Anke Nasse,,0,0.0
cologne-scorpions-ev-steinrutsweg-kln,"Strength Training,Martial Arts","Address(address_line0=null, address_line1=21 Steinrutschweg, address_line2=null, city=Köln, state=null, zip_code=51107)",79068,Cologne Scorpions e.V.,,0,0.0
om-my-yoga-kln,"Yoga,Prenatal","Address(address_line0=null, address_line1=3 Mittelstraße, address_line2=null, city=Köln, state=null, zip_code=50996)",77448,Om My Yoga,,0,0.0
laufmamalauf-kln-brck,"Strength Training,Outdoors","Address(address_line0=null, address_line1=am Oberen Bruchweg 6, address_line2=null, city=Köln, state=null, zip_code=51109)",78057,Laufmamalauf,,0,0.0
andarilhos-capoeira-tanzwerk-kln,Martial Arts,"Address(address_line0=null, address_line1=Kölner Straße 107, address_line2=null, city=Köln, state=null, zip_code=51149)",80264,Andarilhos Capoeira ,,0,0.0
laufmamalauf-refrathbensberg-kln,"Strength Training,Outdoors","Address(address_line0=null, address_line1=Saaler Straße 100, address_line2=null, city=Köln, state=null, zip_code=51429)",78058,Laufmamalauf,,0,0.0
laufmamalauf-parkplatz-erkermhle-kln,"Strength Training,Outdoors","Address(address_line0=, address_line1=Parkplatz Erkermühle, address_line2=Brücker Mauspfad, city=Köln, state=, zip_code=51107)",78056,Laufmamalauf,,0,0.0
antje-brand-bodycoaching-entenfang-groer-parkplatz-wesseling,Strength Training,"Address(address_line0=null, address_line1=Am Entenfang (großer Parkplatz), address_line2=null, city=Wesseling, state=null, zip_code=50389)",81963,Antje Brand- Bodycoaching,,0,0.0
antje-brand-bodycoaching-rheinpark-wesseling,Strength Training,"Address(address_line0=null, address_line1=Rheinpark, address_line2=null, city=Wesseling, state=null, zip_code=50389)",81964,Antje Brand- Bodycoaching,,0,0.0
waxcat-hamburg-elbe-ekz,Hair removal,"Address(address_line0=null, address_line1=Osdorferlandstraße 131, address_line2=null, city=Hamburg, state=null, zip_code=22609)",87685,Waxcat,,0,0.0
fitone-hamburg,Gym Time,"Address(address_line0=null, address_line1=Schnackenburgallee 50, address_line2=null, city=Hamburg, state=null, zip_code=22525)",81702,FIT/One,,0,0.0
beat81-bahrenfeld-indoor-hamburg,Strength Training,"Address(address_line0=null, address_line1=Jürgen-Töpfer-Straße 50, address_line2=null, city=Hamburg, state=null, zip_code=22763)",84599,BEAT81,,0,0.0
zwaag-massagen-norderstedt,,"Address(address_line0=null, address_line1=, address_line2=, city=Norderstedt, state=, zip_code=)",84189,zwaag massagen,,0,0.0
studio-ems-hamburg,"Personal Training,Electrical muscle stimulation","Address(address_line0=, address_line1=Bergiusstraße 1, address_line2=, city=Hamburg, state=null, zip_code=22765)",69669,Studio EMS,,1,5.0
beat81-altonaer-balkon-outdoor-hamburg,"Strength Training,Outdoors","Address(address_line0=null, address_line1=Klopstockstraße, address_line2=null, city=Hamburg, state=null, zip_code=22767)",84598,BEAT81,,0,0.0
waxcat-hamburg-eimsbttel,Hair removal,"Address(address_line0=null, address_line1=Osterstraße 59, address_line2=null, city=Hamburg, state=null, zip_code=20259)",87684,Waxcat Hamburg,,0,0.0
namastaytogether-tribe-yoga-base-hamburg,"Yoga,Livestream yoga","Address(address_line0=null, address_line1=Weidenstieg 17, address_line2=null, city=Hamburg, state=null, zip_code=20259)",81149,NamastayTogether @Tribe Yoga Base,,0,0.0
namastaytogether-online-hamburg,"Yoga,Livestream yoga","Address(address_line0=null, address_line1=Buttstraße 3, address_line2=null, city=Hamburg, state=null, zip_code=22767)",81148,NamastayTogether - Online,,0,0.0
wellnessmassagen-harmoniepfad-hamburg-xpac,Massage,"Address(address_line0=null, address_line1=Bismarckstraße 96, address_line2=null, city=Hamburg, state=null, zip_code=20253)",83712,Wellnessmassagen Harmoniepfad,,0,0.0
fitone-hamburg-langenhorn,Gym Time,"Address(address_line0=null, address_line1=Langenhorner Markt, address_line2=null, city=Hamburg, state=null, zip_code=22415)",81701,FIT/One Hamburg,,0,0.0
scoop-athletiktraining-hamburg,Strength Training,"Address(address_line0=, address_line1=Schlankreye 63, address_line2=, city=Hamburg, state=, zip_code=20144)",73706,Scoop,,0,0.0
frulein-frhlich-eppendorf-hamburg,Massage,"Address(address_line0=null, address_line1=Eppendorfer Marktplatz 17, address_line2=null, city=Hamburg, state=null, zip_code=20251)",85552,Fräulein Fröhlich,,0,0.0
the-mello-way-hamburg,"Low-credit livestreams,Livestream strength training,Outdoors","Address(address_line0=null, address_line1=Alter Wall 69, address_line2=null, city=Hamburg, state=null, zip_code=20457)",79654,The Mello Way,,0,0.0
chakra-yoga-mit-maren-hamburg,,"Address(address_line0=null, address_line1=, address_line2=, city=Hamburg, state=, zip_code=)",80697,Chakra Yoga mit Maren,,0,0.0
bellyfit-hamburg,,"Address(address_line0=null, address_line1=, address_line2=, city=Hamburg, state=, zip_code=)",84944,Bellyfit Hamburg,,0,0.0
waxcat-hamburg-innenstadtspeersort,Hair removal,"Address(address_line0=null, address_line1=Speersort, address_line2=null, city=Hamburg, state=null, zip_code=20095)",87686,Waxcat Hamburg,,0,0.0
eve-adam-fitness-hamburg,"Stretching,Gym Time,Boxing,Pilates,Yoga,Strength Training,Cycling","Address(address_line0=null, address_line1=Spitalerstraße 22-26, address_line2=null, city=Hamburg, state=null, zip_code=20095)",85470,EVE ADAM FITNESS,,0,0.0
outdoor-nation-hamburg-rondeel-im-stadtpark,"Strength Training,Outdoors","Address(address_line0=null, address_line1=Südring 7, address_line2=null, city=Hamburg, state=null, zip_code=22303)",68519,OUTDOOR NATION HAMBURG ,,0,0.0
apartment-no11-hamburg,Personal Training,"Address(address_line0=null, address_line1=Rautenbergstraße 11, address_line2=null, city=Hamburg, state=null, zip_code=20099)",76518,Apartment No°11,,0,0.0
bodybootcamp-stadtpark-hamburg,Strength Training,"Address(address_line0=, address_line1=Südring 45, address_line2=, city=Hamburg, state=null, zip_code=22303)",68458,BodyBootcamp,,0,0.0
praxis-fr-chinesische-medizin-christina-manke-hamburg,Acupuncture,"Address(address_line0=, address_line1=Uhlenhorster Weg 37, address_line2=, city=Hamburg, state=, zip_code=22085)",77569,Praxis für chinesische Medizin ,,0,0.0
beat81-schleidenpark-outdoor-hamburg,"Strength Training,Outdoors","Address(address_line0=null, address_line1=Biedermannplatz, address_line2=null, city=Hamburg, state=null, zip_code=22083)",84600,BEAT81,,0,0.0
kb-gym-hamburg,"Gym Time,Strength Training","Address(address_line0=null, address_line1=6 Ruwoldtweg, address_line2=null, city=Hamburg, state=null, zip_code=22309)",77449,KB GYM,,0,0.0
waxcat-hamburg-wandsbek,Hair removal,"Address(address_line0=null, address_line1=Wandsbeker Chaussee 12, address_line2=null, city=Hamburg, state=null, zip_code=22089)",87688,Waxcat Hamburg,,0,0.0
frulein-frhlich-eilbeck-hamburg,Massage,"Address(address_line0=null, address_line1=Wandsbeker Chaussee 21, address_line2=null, city=Hamburg, state=null, zip_code=22089)",85548,Fräulein Fröhlich,,0,0.0
beat81-barmbekgymnastica-indoor-hamburg,Strength Training,"Address(address_line0=null, address_line1=Alter Teichweg 11, address_line2=null, city=Hamburg, state=null, zip_code=22081)",84752,BEAT81,,0,0.0
fitone-hamburg-harburg,Gym Time,"Address(address_line0=null, address_line1=Lüneburger Tor 8, address_line2=null, city=Hamburg, state=null, zip_code=21073)",81703,FIT/One,,0,0.0
pure-energy-workout-outdoor-and-livestream-hamburg,"Low-credit livestreams,Livestream HIIT,Strength Training,Outdoors","Address(address_line0=, address_line1=Am Stühm - Süd 76, address_line2=, city=Hamburg, state=, zip_code=22175)",68989,Pure Energy Workout,,1,4.0
waxcat-ekz-hamburger-meile-ammersbek,Hair removal,"Address(address_line0=null, address_line1=Hamburger Straße 19, address_line2=null, city=Ammersbek, state=null, zip_code=22949)",87687,Waxcat,,0,0.0
123fit-rahlstedt-rahlstedt-hamburg,Strength Training,"Address(address_line0=null, address_line1=Rahlstedter Straße 24, address_line2=null, city=Hamburg, state=null, zip_code=22149)",69456,123fit Rahlstedt,,0,0.0
bodybootcamp-volksdorf-hamburg,Strength Training,"Address(address_line0=, address_line1=Mellenbergweg 77, address_line2=, city=Hamburg, state=null, zip_code=22359)",68459,BodyBootcamp,,0,0.0
tennis-park-witthft-hamburg,Tennis,"Address(address_line0=, address_line1=Holsteiner Tor 2, address_line2=, city=Hamburg, state=, zip_code=22043)",79371,Tennis Park Witthöft,,0,0.0
accept-fitness-center-hamburg,Gym Time,"Address(address_line0=, address_line1=13 Asbrookdamm, address_line2=, city=Hamburg, state=null, zip_code=22115)",68425,Accept-Fitness-Center,,0,0.0
123-rcken-fit-ahrensburg,Strength Training,"Address(address_line0=null, address_line1=Manhagener Allee 7, address_line2=null, city=Ahrensburg, state=null, zip_code=22926)",69454,123 Rücken fit,,0,0.0
studio-mohnblume-hamburg,Strength Training,"Address(address_line0=null, address_line1=Kurt-A.-Körber-Chaussee 5, address_line2=null, city=Hamburg, state=null, zip_code=21033)",69389,Studio Mohnblume,,0,0.0
revilla-fashion--spa-og-massasjeterapi-oslo,Massage,"Address(address_line0=null, address_line1=8 Valkyriegata, address_line2=null, city=Oslo, state=, zip_code=0366)",87670,Revilla Fashion  Spa og massasjeterapi,,0,0.0
projekt-gesundheit-werder-vital-and-relax-lounge-werder-havel,Gym Time,"Address(address_line0=null, address_line1=Kemnitzer Straße 42, address_line2=null, city=Werder (Havel), state=null, zip_code=14542)",76986,Projekt Gesundheit Werder - Vital- & Relax Lounge,,0,0.0
kolula-sup-sanddorngarten-havel-werder-havel,Paddle Boarding,"Address(address_line0=null, address_line1=Fercher Straße 60, address_line2=null, city=Werder (Havel), state=null, zip_code=14542)",80417,kolula SUP,,0,0.0
kolula-sup-sportpark-luftschiffhafen-potsdam,Paddle Boarding,"Address(address_line0=null, address_line1=Olympischer Weg 3a, address_line2=null, city=Potsdam, state=null, zip_code=14471)",80413,kolula SUP,,0,0.0
aprosports-potsdam,Electrical muscle stimulation,"Address(address_line0=null, address_line1=Lindenstraße 6, address_line2=null, city=Potsdam, state=null, zip_code=14467)",68189,AproSports,,0,0.0
sculpt-fitness-dallgow-dberitz,"Dance,Gym Time,Pilates,Yoga,Strength Training,Cycling,Martial Arts","Address(address_line0=null, address_line1=Alte Dorfstraße 32, address_line2=null, city=Dallgow-Döberitz, state=null, zip_code=14624)",76985,Sculpt Fitness,,1,4.0
schnellstrom-fitness-berlin,Personal Training,"Address(address_line0=null, address_line1=Seekorso 21, address_line2=null, city=Berlin, state=null, zip_code=14089)",76991,Schnellstrom Fitness,,0,0.0
get-impulse-studio-berlin-heidestrasse,Sports recovery,"Address(address_line0=null, address_line1=Heidestraße 11, address_line2=null, city=Berlin, state=null, zip_code=13467)",78205,Get-Impulse Studio Berlin Heidestrasse,,0,0.0
reiki-shamanic-healing-alessandro-ferrari-berlin,Meditation,"Address(address_line0=null, address_line1=Wundtstraße 46, address_line2=null, city=Berlin, state=null, zip_code=14057)",77584,Reiki Shamanic Healing ,,0,0.0
beat81-lietzensee-outdoor-berlin,Strength Training,"Address(address_line0=null, address_line1=Wundstraße 38, address_line2=null, city=Berlin, state=null, zip_code=14057)",81976,BEAT81,,0,0.0
stay-hungry-fam-schloss-charlottenburg-berlin,"Strength Training,Outdoors","Address(address_line0=null, address_line1=Schloßstraße, address_line2=null, city=Berlin, state=null, zip_code=14059)",84199,Stay Hungry Fam,,0,0.0
centro-113-berlin,Martial Arts,"Address(address_line0=, address_line1=Kaiserdamm 112-113, address_line2=, city=Berlin, state=, zip_code=14057)",52969,Centro 113,,0,0.0
black-lion-fitness-berlin,"Strength Training,Martial Arts","Address(address_line0=, address_line1=Delbrueckstrasse 20a, address_line2=, city=Berlin, state=, zip_code=14193)",52877,Black Lion Fitness,,6,4.8333335
yoga-on-the-move-volkspark-rehberge-berlin,Yoga,"Address(address_line0=, address_line1=Volkspark Rehberge Dohnagestell / Transvaalstraße, address_line2=, city=Berlin, state=, zip_code=13351)",56360,Yoga on the Move,,0,0.0
liebertango-berlin,Dance,"Address(address_line0=null, address_line1=Charlottenburg Künstelerhof, Otto-Suhr-Allee 94, address_line2=null, city=Berlin, state=null, zip_code=10585)",82849,LieBERTANGO,,0,0.0
the-8-berlin,Personal Training,"Address(address_line0=null, address_line1=Dahlmannstraße 21, address_line2=null, city=Berlin, state=null, zip_code=10629)",80651,The 8,,0,0.0
ballett-centrum-berlin,Livestream dance,"Address(address_line0=null, address_line1=Wilmersdorfer Str. 92-93, address_line2=null, city=Berlin, state=null, zip_code=10719)",86950,Ballett Centrum,,0,0.0
barre-balance-reichenhallerstrasse-berlin,Barre,"Address(address_line0=, address_line1=Reichenhallerstr. 7, address_line2=, city=Berlin, state=, zip_code=14199)",56244,Barre Balance ,,2,4.5
gong-with-frida-ladyline-loft-berlin,Meditation,"Address(address_line0=null, address_line1=Stromstr. 39, address_line2=null, city=Berlin, state=null, zip_code=10551)",85142,Gong with Frida,,0,0.0
yoga-mit-maria-berlin-studio-balu,Yoga,"Address(address_line0=null, address_line1=Torfstraße 13A, address_line2=null, city=Berlin, state=null, zip_code=13353)",74309,Yoga mit Maria Berlin,,0,0.0
you-shine-yoga-mein-yoga-moabit-berlin,Yoga,"Address(address_line0=, address_line1=Luebecker Strasse 26, address_line2=, city=Berlin, state=, zip_code=10559)",58409,You Shine Yoga,,2,4.5
doparkour-sundi-parkour-park-an-der-jfe-schottenburg-berlin,Strength Training,"Address(address_line0=null, address_line1=Robert-W.-Kempner-Straße, address_line2=null, city=Berlin, state=null, zip_code=14167)",68346,DoParkour ,,0,0.0
outdoor-training-by-francesco-pavone-berlin,"Low-credit livestreams,Strength Training,Outdoors","Address(address_line0=, address_line1=Am Erlenbusch, address_line2=, city=Berlin, state=, zip_code=14195)",51767,Outdoor-Training By Francesco Pavone,,0,0.0
beat81-bhf-zoologischer-garten-su-meeting-point-berlin,"Strength Training,Running","Address(address_line0=null, address_line1=Hardenbergplatz 15, address_line2=null, city=Berlin, state=null, zip_code=10623)",83774,BEAT81,,0,0.0
12-lifes-rebirth-online-berlin,Yoga,"Address(address_line0=null, address_line1=Berliner Straße 29, address_line2=null, city=Berlin, state=null, zip_code=10715)",69772,12 Life's,,0,0.0
yoga-mit-sandra-kundalini-and-yoga-berlin,Yoga,"Address(address_line0=null, address_line1=Wiesbadener Straße 78, address_line2=null, city=Berlin, state=null, zip_code=12161)",70350,Yoga mit Sandra,,0,0.0
be-fit-in-life-pt-tiergarten-berlin,"Personal Training,Strength Training","Address(address_line0=, address_line1=Strasse des 17. Juni, address_line2=, city=Berlin, state=, zip_code=10557)",55063,Be Fit in Life,,0,0.0
yoga-on-the-move-humboldthain-berlin,Yoga,"Address(address_line0=, address_line1=HumboldthainHochstrasse / Boettgerstrasse, address_line2=, city=Berlin, state=, zip_code=13357)",56358,Yoga on the Move,,3,4.3333335
dariayoga-sinnergie-ev-berlin,Yoga,"Address(address_line0=null, address_line1=Schulzestraße 1, address_line2=null, city=Berlin, state=null, zip_code=13187)",76426,Dariayoga @Sinnergie e.V.,,0,0.0
ori-tahiti-berlin-atelier-de-la-danse,Dance,"Address(address_line0=, address_line1=Bundesallee 88, address_line2=, city=Berlin, state=, zip_code=12161)",51985,Ori Tahiti Berlin,,0,0.0
chen-taiji-zan-shin-kai-dojo-berlin,Martial Arts,"Address(address_line0=, address_line1=Schoenholzer Strasse 9, address_line2=, city=Berlin, state=, zip_code=13187)",54020,Chen Taiji,,1,5.0
workout-with-shiva-group-workout-fritz-elsas-strae-berlin,"Strength Training,Outdoors","Address(address_line0=, address_line1=Fritz-Elsas-Strasse, address_line2=, city=Berlin, state=, zip_code=10825)",53555,Workout with Shiva,,0,0.0
workout-with-shiva-personal-training-fritz-elsas-strae-berlin,"Personal Training,Strength Training","Address(address_line0=, address_line1=Fritz-Elsas-Strasse, address_line2=, city=Berlin, state=, zip_code=10825)",53887,Workout with Shiva ,,0,0.0
tanzstudio-steglitz-berlin,Dance,"Address(address_line0=null, address_line1=Bergstraße 93, address_line2=null, city=Berlin, state=null, zip_code=12169)",69366,Tanzstudio ,,0,0.0
doparkour-kleistpark-berlin,Strength Training,"Address(address_line0=, address_line1=Grunewaldstraße 93, address_line2=Kurt-Hiller-Park (An den Felsen), city=Berlin, state=, zip_code=10823)",68345,DoParkour ,,0,0.0
kundalini-yoga-e-welif-berlin,"Low-credit livestreams,Yoga,Livestream yoga","Address(address_line0=null, address_line1=Schlegelstraße 9, address_line2=null, city=Berlin, state=null, zip_code=10115)",77357,Kundalini Yoga (E) w/Elif,,0,0.0
vera-danilina-yoga-berlin,Low-credit livestreams,"Address(address_line0=null, address_line1=9 Schlegelstraße suite 1. Hinterhof rechts, address_line2=null, city=Berlin, state=null, zip_code=10115)",72900,Vera Danilina Yoga,,0,0.0
beat81-sony-centerpotsdamer-platz-berlin,"Strength Training,Running,Outdoors","Address(address_line0=null, address_line1=Potsdamer Platz, address_line2=null, city=Berlin, state=null, zip_code=10785)",84929,BEAT81,,0,0.0
metropolis-parkour-vinetaplatz-berlin,Strength Training,"Address(address_line0=null, address_line1=Vinetaplatz, address_line2=null, city=Berlin, state=null, zip_code=13355)",85999,Metropolis Parkour,,0,0.0
metropolis-parkour-an-den-stahlwippen-berlin,Strength Training,"Address(address_line0=null, address_line1=Gabriele-Tergit-Promenade 1, address_line2=null, city=Berlin, state=null, zip_code=10963)",86001,Metropolis Parkour,,0,0.0
my-goodness-berlin-mitte,Food and Drink,"Address(address_line0=null, address_line1=Schröderstraße 15, address_line2=null, city=Berlin, state=null, zip_code=10115)",87650,My Goodness Berlin Mitte,,0,0.0
daniela-baldelli-akhanda-berlin,Yoga,"Address(address_line0=Das Maigold - Zentrum für Yoga und Massage, address_line1=Kopenhagener Strasse 16, address_line2=, city=Berlin, state=, zip_code=10437)",53576,Daniela Baldelli - Akhanda,,4,5.0
my-goodness-berlin,Food and Drink,"Address(address_line0=null, address_line1=Brunnenstraße 24, address_line2=null, city=Berlin, state=null, zip_code=10119)",87649,My Goodness Berlin,,0,0.0
ganzheitliches-bewegungscoaching-by-livia-politi-berlin,Yoga,"Address(address_line0=null, address_line1=Auguststraße 65, address_line2=null, city=Berlin, state=null, zip_code=10117)",76525,Ganzheitliches Bewegungscoaching ,,0,0.0
shihonkin-dojo-berlin,"Low-credit livestreams,Boxing,Pilates,Yoga,Livestream boxing,Martial Arts","Address(address_line0=, address_line1=Schönhauser Allee 89, address_line2=, city=Berlin, state=, zip_code=10439)",67360,Shihonkin Dojo,,6,4.6666665
daodo-gesundheitstraining-berlin,"Strength Training,Yoga,Martial Arts","Address(address_line0=null, address_line1=21-35 Wilhelm-Kabus-Straße, address_line2=null, city=Berlin, state=null, zip_code=10829)",78801,daodo Gesundheitstraining,,0,0.0
sillse-personal-trainer-berlin,Livestream personal training,"Address(address_line0=null, address_line1=Weinbergsweg 8A, address_line2=null, city=Berlin, state=null, zip_code=10119)",85687,Sillse Personal Trainer,,0,0.0
shinzen-dojo-berlin,Martial Arts,"Address(address_line0=, address_line1=Moeckernstrasse 111, address_line2=, city=Berlin, state=, zip_code=10963)",59317,Shinzen Dojo,,1,5.0
sofiya-dance-prenzlauer-berg-berlin,"Dance,Low-credit livestreams,Livestream dance","Address(address_line0=null, address_line1=Berlin Burlesque Academy, Greifenhagener Str. 64, address_line2=null, city=Berlin, state=null, zip_code=10437)",78887,Sofiya Dance,,1,4.0
makotokai-karate-zentrum-fr-harmonische-bewegung-berlin,"Low-credit livestreams,Martial Arts","Address(address_line0=, address_line1=Schwedter Str. 16, address_line2=, city=Berlin, state=, zip_code=10119)",52979,Makotokai Karate,,4,5.0
5rhythms-dance-with-samar-center-of-dance-berlin,"Dance,Meditation","Address(address_line0=null, address_line1=Schönhauser Allee 36, address_line2=null, city=Berlin, state=null, zip_code=10435)",83569,5Rhythms Dance with Samar,,0,0.0
yoga-with-ricarda-rent24-berlin,Yoga,"Address(address_line0=, address_line1=Oberwallstrasse 6, address_line2=, city=Berlin, state=, zip_code=10117)",54202,Yoga with Ricarda,,9,4.888889
metropolis-parkour-platz-der-luftbrcke-berlin,Strength Training,"Address(address_line0=null, address_line1=Dudenstraße 52, address_line2=null, city=Berlin, state=null, zip_code=10965)",86002,Metropolis Parkour,,0,0.0
yoga-delta-mitte-berlin,,"Address(address_line0=, address_line1=Christinenstraße 21, address_line2=, city=Berlin, state=, zip_code=10119)",81725,Yoga Delta,,0,0.0
chen-taiji-helmholtzkiez-berlin,Martial Arts,"Address(address_line0=, address_line1=Lychener Strasse 75, address_line2=, city=Berlin, state=, zip_code=10437)",53837,Chen Taiji,,6,3.6666667
wild-open-yoga-viktoria-quartier-berlin,"Yoga,Livestream yoga","Address(address_line0=null, address_line1=Tivoliplatz 1, address_line2=null, city=Berlin, state=null, zip_code=10965)",79589,Wild Open Yoga,,0,0.0
your-natural-coach-and-pro-daniel-gildner-berlin,"Personal Training,Low-credit livestreams,Livestream HIIT","Address(address_line0=, address_line1=Leipziger Straße 46, address_line2=, city=Berlin, state=, zip_code=10117)",73526,Your Natural Coach & Pro,,0,0.0
